al:telecom_albania:edgecast	AL	Telecom Albania	Edgecast	99	833	229	1656
al:telecom_albania:facebook	AL	Telecom Albania	Facebook	100	885	533	
al:telecom_albania:gogrid	AL	Telecom Albania	GoGrid	97	783	413	3213
al:telecom_albania:google_app_engine	AL	Telecom Albania	Google App Engine	99	792	448	680
al:telecom_albania:highwinds	AL	Telecom Albania	Highwinds	97	403	561	1060
al:telecom_albania:internap	AL	Telecom Albania	Internap	100	394	196	1775
al:telecom_albania:internode	AL	Telecom Albania	Internode	98	823	476	3767
al:telecom_albania:joyent	AL	Telecom Albania	Joyent	95	1502	441	2546
al:telecom_albania:level3	AL	Telecom Albania	Level3	100	406	257	1225
al:telecom_albania:limelight	AL	Telecom Albania	Limelight	13		862	
al:telecom_albania:msn	AL	Telecom Albania	MSN	82	785	373	
al:telecom_albania:maxcdn	AL	Telecom Albania	MaxCDN	99	578	233	173
al:telecom_albania:microsoft_azure	AL	Telecom Albania	Microsoft Azure	95	1240	359	2582
al:telecom_albania:ngenix	AL	Telecom Albania	Ngenix	100	929	355	2582
al:telecom_albania:nirvanix	AL	Telecom Albania	Nirvanix	2		410	
al:telecom_albania:qzone	AL	Telecom Albania	Qzone	90	3410	5379	
al:telecom_albania:rackspace_cloudfiles	AL	Telecom Albania	Rackspace CloudFiles	97	880	245	1620
al:telecom_albania:rackspace_cloudserver	AL	Telecom Albania	Rackspace CloudServer	37	2893	1993	2016
al:telecom_albania:simplecdn	AL	Telecom Albania	SimpleCDN	98	628	328	1672
al:telecom_albania:twitter	AL	Telecom Albania	Twitter	100	695	848	
al:telecom_albania:yacast	AL	Telecom Albania	Yacast	64		186	
al:telecom_albania:yahoo	AL	Telecom Albania	Yahoo	97	670	608	
al:telecom_albania:youtube	AL	Telecom Albania	YouTube	97	557	343	
al:telecom_italia_sparkle:aol	AL	Telecom Italia Sparkle	AOL	100	874	417	
al:telecom_italia_sparkle:akamai	AL	Telecom Italia Sparkle	Akamai	97	571	290	1899
al:telecom_italia_sparkle:amazon_ec2_eu	AL	Telecom Italia Sparkle	Amazon EC2 (EU)	97	835	249	1686
al:telecom_italia_sparkle:amazon_ec2_us	AL	Telecom Italia Sparkle	Amazon EC2 (US)	94	1264	341	2191
al:telecom_italia_sparkle:amazon_s3_eu	AL	Telecom Italia Sparkle	Amazon S3 (EU)	96	544	232	2388
al:telecom_italia_sparkle:amazon_s3_us	AL	Telecom Italia Sparkle	Amazon S3 (US)	92	1509	345	7874
al:telecom_italia_sparkle:bing	AL	Telecom Italia Sparkle	Bing	97	485	449	
al:telecom_italia_sparkle:bitgravity	AL	Telecom Italia Sparkle	BitGravity	97		164	
al:telecom_italia_sparkle:cdnetworks	AL	Telecom Italia Sparkle	CDNetworks	100		183	
al:telecom_italia_sparkle:cachefly	AL	Telecom Italia Sparkle	CacheFly	96	650	259	210
al:telecom_italia_sparkle:chinacache	AL	Telecom Italia Sparkle	ChinaCache	97	2770	546	1504
al:telecom_italia_sparkle:cloudfront	AL	Telecom Italia Sparkle	Cloudfront	100	756	241	1641
al:telecom_italia_sparkle:cotendo	AL	Telecom Italia Sparkle	Cotendo	93	1603	243	1511
al:telecom_italia_sparkle:edgecast	AL	Telecom Italia Sparkle	Edgecast	95	954	205	2417
al:telecom_italia_sparkle:facebook	AL	Telecom Italia Sparkle	Facebook	100	698	403	
al:telecom_italia_sparkle:gogrid	AL	Telecom Italia Sparkle	GoGrid	98	1374	426	4122
al:telecom_italia_sparkle:google_app_engine	AL	Telecom Italia Sparkle	Google App Engine	95	1064	541	4060
al:telecom_italia_sparkle:highwinds	AL	Telecom Italia Sparkle	Highwinds	98	695	371	1723
al:telecom_italia_sparkle:internap	AL	Telecom Italia Sparkle	Internap	98	1168	268	1892
al:telecom_italia_sparkle:internode	AL	Telecom Italia Sparkle	Internode	91	2361	549	2314
al:telecom_italia_sparkle:joyent	AL	Telecom Italia Sparkle	Joyent	95	1855	518	2649
al:telecom_italia_sparkle:level3	AL	Telecom Italia Sparkle	Level3	100	377	182	810
al:telecom_italia_sparkle:limelight	AL	Telecom Italia Sparkle	Limelight	3		10	
al:telecom_italia_sparkle:msn	AL	Telecom Italia Sparkle	MSN	65	935	472	
al:telecom_italia_sparkle:maxcdn	AL	Telecom Italia Sparkle	MaxCDN	94	1357	191	860
al:telecom_italia_sparkle:microsoft_azure	AL	Telecom Italia Sparkle	Microsoft Azure	93	1464	346	5852
al:telecom_italia_sparkle:ngenix	AL	Telecom Italia Sparkle	Ngenix	100	657	244	1454
al:telecom_italia_sparkle:nirvanix	AL	Telecom Italia Sparkle	Nirvanix	5		778	
al:telecom_italia_sparkle:qzone	AL	Telecom Italia Sparkle	Qzone	88	2312	1355	
al:telecom_italia_sparkle:rackspace_cloudfiles	AL	Telecom Italia Sparkle	Rackspace CloudFiles	97	990	199	1727
al:telecom_italia_sparkle:rackspace_cloudserver	AL	Telecom Italia Sparkle	Rackspace CloudServer	51	2767	2250	2152
al:telecom_italia_sparkle:simplecdn	AL	Telecom Italia Sparkle	SimpleCDN	95	1339	266	1414
al:telecom_italia_sparkle:twitter	AL	Telecom Italia Sparkle	Twitter	93	1099	809	
al:telecom_italia_sparkle:yacast	AL	Telecom Italia Sparkle	Yacast	90		219	
al:telecom_italia_sparkle:yahoo	AL	Telecom Italia Sparkle	Yahoo	100	1124		
al:telecom_italia_sparkle:youtube	AL	Telecom Italia Sparkle	YouTube	94	504	406	
am:as49800_gncalfa_cjsc:amazon_ec2_us	AM	AS49800 GNC-ALFA CJSC	Amazon EC2 (US)	100		390	
am:as49800_gncalfa_cjsc:cloudfront	AM	AS49800 GNC-ALFA CJSC	Cloudfront	100		109	
am:as49800_gncalfa_cjsc:edgecast	AM	AS49800 GNC-ALFA CJSC	Edgecast	100		343	
am:as49800_gncalfa_cjsc:internode	AM	AS49800 GNC-ALFA CJSC	Internode	100		421	
am:as49800_gncalfa_cjsc:limelight	AM	AS49800 GNC-ALFA CJSC	Limelight	0			
am:as49800_gncalfa_cjsc:rackspace_cloudfiles	AM	AS49800 GNC-ALFA CJSC	Rackspace CloudFiles	100		109	
am:aatvc:amazon_ec2_us	AM	Aatvc	Amazon EC2 (US)	100		1259	
am:aatvc:google_app_engine	AM	Aatvc	Google App Engine	100		489	
am:aatvc:msn	AM	Aatvc	MSN	100	921		
am:adc_armenian_datacom_company:aol	AM	Adc Armenian Datacom Company	AOL	100	808	177	
am:adc_armenian_datacom_company:akamai	AM	Adc Armenian Datacom Company	Akamai	100	1098	358	2514
am:adc_armenian_datacom_company:amazon_ec2_eu	AM	Adc Armenian Datacom Company	Amazon EC2 (EU)	96	1053	246	1314
am:adc_armenian_datacom_company:amazon_ec2_us	AM	Adc Armenian Datacom Company	Amazon EC2 (US)	92	545	206	1861
am:adc_armenian_datacom_company:amazon_s3_eu	AM	Adc Armenian Datacom Company	Amazon S3 (EU)	100	541	138	1371
am:adc_armenian_datacom_company:amazon_s3_us	AM	Adc Armenian Datacom Company	Amazon S3 (US)	96	928	451	2868
am:adc_armenian_datacom_company:bing	AM	Adc Armenian Datacom Company	Bing	100	1126	561	
am:adc_armenian_datacom_company:bitgravity	AM	Adc Armenian Datacom Company	BitGravity	100		72	
am:adc_armenian_datacom_company:cdnetworks	AM	Adc Armenian Datacom Company	CDNetworks	100	295	553	131
am:adc_armenian_datacom_company:cachefly	AM	Adc Armenian Datacom Company	CacheFly	100		516	
am:adc_armenian_datacom_company:chinacache	AM	Adc Armenian Datacom Company	ChinaCache	100	1477	613	3691
am:adc_armenian_datacom_company:cloudfront	AM	Adc Armenian Datacom Company	Cloudfront	100	387	281	1288
am:adc_armenian_datacom_company:cotendo	AM	Adc Armenian Datacom Company	Cotendo	100	531	156	1268
am:adc_armenian_datacom_company:edgecast	AM	Adc Armenian Datacom Company	Edgecast	100	149	176	1503
am:adc_armenian_datacom_company:facebook	AM	Adc Armenian Datacom Company	Facebook	100	598	502	
am:adc_armenian_datacom_company:gogrid	AM	Adc Armenian Datacom Company	GoGrid	81	2109	705	2659
am:adc_armenian_datacom_company:google_app_engine	AM	Adc Armenian Datacom Company	Google App Engine	100	1163	578	393
am:adc_armenian_datacom_company:highwinds	AM	Adc Armenian Datacom Company	Highwinds	100		256	
am:adc_armenian_datacom_company:internap	AM	Adc Armenian Datacom Company	Internap	100	820	125	750
am:adc_armenian_datacom_company:internode	AM	Adc Armenian Datacom Company	Internode	100		525	
am:adc_armenian_datacom_company:joyent	AM	Adc Armenian Datacom Company	Joyent	100	890	281	1561
am:adc_armenian_datacom_company:level3	AM	Adc Armenian Datacom Company	Level3	100	593	101	1109
am:adc_armenian_datacom_company:limelight	AM	Adc Armenian Datacom Company	Limelight	0			
am:adc_armenian_datacom_company:msn	AM	Adc Armenian Datacom Company	MSN	100	1271	258	
am:adc_armenian_datacom_company:maxcdn	AM	Adc Armenian Datacom Company	MaxCDN	100	306	522	831
am:adc_armenian_datacom_company:microsoft_azure	AM	Adc Armenian Datacom Company	Microsoft Azure	94	798	318	2162
am:adc_armenian_datacom_company:ngenix	AM	Adc Armenian Datacom Company	Ngenix	100		312	
am:adc_armenian_datacom_company:nirvanix	AM	Adc Armenian Datacom Company	Nirvanix	0			
am:adc_armenian_datacom_company:qzone	AM	Adc Armenian Datacom Company	Qzone	100	4080	554	
am:adc_armenian_datacom_company:rackspace_cloudfiles	AM	Adc Armenian Datacom Company	Rackspace CloudFiles	97	817	259	1903
am:adc_armenian_datacom_company:rackspace_cloudserver	AM	Adc Armenian Datacom Company	Rackspace CloudServer	64	4675	2211	
am:adc_armenian_datacom_company:simplecdn	AM	Adc Armenian Datacom Company	SimpleCDN	100	652	295	2018
am:adc_armenian_datacom_company:twitter	AM	Adc Armenian Datacom Company	Twitter	100	907	606	
am:adc_armenian_datacom_company:yacast	AM	Adc Armenian Datacom Company	Yacast	57		221	
am:adc_armenian_datacom_company:yahoo	AM	Adc Armenian Datacom Company	Yahoo	100	577	398	
am:adc_armenian_datacom_company:youtube	AM	Adc Armenian Datacom Company	YouTube	96	548	697	
am:amweb_lir:aol	AM	Amweb Lir	AOL	100	1457		
am:amweb_lir:akamai	AM	Amweb Lir	Akamai	100	645	621	1261
am:amweb_lir:amazon_ec2_us	AM	Amweb Lir	Amazon EC2 (US)	100	724	305	2170
am:amweb_lir:amazon_s3_eu	AM	Amweb Lir	Amazon S3 (EU)	100	512	115	758
am:amweb_lir:amazon_s3_us	AM	Amweb Lir	Amazon S3 (US)	100	1730	398	4917
am:amweb_lir:bing	AM	Amweb Lir	Bing	100	1014	850	
am:amweb_lir:cdnetworks	AM	Amweb Lir	CDNetworks	100	720	138	143
am:amweb_lir:cachefly	AM	Amweb Lir	CacheFly	100		214	
am:amweb_lir:chinacache	AM	Amweb Lir	ChinaCache	100		1070	
am:amweb_lir:cloudfront	AM	Amweb Lir	Cloudfront	100	335	2304	895
am:amweb_lir:cotendo	AM	Amweb Lir	Cotendo	100	626	190	1087
am:amweb_lir:edgecast	AM	Amweb Lir	Edgecast	100		137	
am:amweb_lir:facebook	AM	Amweb Lir	Facebook	100	234		
am:amweb_lir:gogrid	AM	Amweb Lir	GoGrid	33	1113	487	
am:amweb_lir:google_app_engine	AM	Amweb Lir	Google App Engine	50		1534	3482
am:amweb_lir:internap	AM	Amweb Lir	Internap	100	1181	267	1716
am:amweb_lir:internode	AM	Amweb Lir	Internode	100		620	
am:amweb_lir:joyent	AM	Amweb Lir	Joyent	82	958	277	2607
am:amweb_lir:level3	AM	Amweb Lir	Level3	100		108	
am:amweb_lir:limelight	AM	Amweb Lir	Limelight	0			
am:amweb_lir:maxcdn	AM	Amweb Lir	MaxCDN	100		172	
am:amweb_lir:microsoft_azure	AM	Amweb Lir	Microsoft Azure	88	632	242	1646
am:amweb_lir:qzone	AM	Amweb Lir	Qzone	100	1854	437	
am:amweb_lir:rackspace_cloudfiles	AM	Amweb Lir	Rackspace CloudFiles	100	421	149	1145
am:amweb_lir:twitter	AM	Amweb Lir	Twitter	100	3582		
am:amweb_lir:yahoo	AM	Amweb Lir	Yahoo	100	1069	653	
am:amweb_lir:youtube	AM	Amweb Lir	YouTube	100	496		
am:apaga_technologies:amazon_s3_eu	AM	Apaga Technologies	Amazon S3 (EU)	100		640	
am:apaga_technologies:google_app_engine	AM	Apaga Technologies	Google App Engine	100		440	
am:apaga_technologies:limelight	AM	Apaga Technologies	Limelight	100		1530	
am:armenia_telephone_company:aol	AM	Armenia Telephone Company	AOL	100	1043	250	
am:armenia_telephone_company:akamai	AM	Armenia Telephone Company	Akamai	99	658	254	1629
am:armenia_telephone_company:amazon_ec2_eu	AM	Armenia Telephone Company	Amazon EC2 (EU)	99	560	238	1881
am:armenia_telephone_company:amazon_ec2_us	AM	Armenia Telephone Company	Amazon EC2 (US)	95	554	262	1841
am:armenia_telephone_company:amazon_s3_eu	AM	Armenia Telephone Company	Amazon S3 (EU)	97	645	250	2095
am:armenia_telephone_company:amazon_s3_us	AM	Armenia Telephone Company	Amazon S3 (US)	99	706	284	3320
am:armenia_telephone_company:bing	AM	Armenia Telephone Company	Bing	100	692	287	
am:armenia_telephone_company:bitgravity	AM	Armenia Telephone Company	BitGravity	93	702	223	
am:armenia_telephone_company:cdnetworks	AM	Armenia Telephone Company	CDNetworks	100	587	252	199
am:armenia_telephone_company:cachefly	AM	Armenia Telephone Company	CacheFly	97	752	357	979
am:armenia_telephone_company:chinacache	AM	Armenia Telephone Company	ChinaCache	98	1453	520	3697
am:armenia_telephone_company:cloudfront	AM	Armenia Telephone Company	Cloudfront	100	675	227	2153
am:armenia_telephone_company:cotendo	AM	Armenia Telephone Company	Cotendo	100	555	231	1984
am:armenia_telephone_company:edgecast	AM	Armenia Telephone Company	Edgecast	100	340	298	2124
am:armenia_telephone_company:facebook	AM	Armenia Telephone Company	Facebook	95	541	296	
am:armenia_telephone_company:gogrid	AM	Armenia Telephone Company	GoGrid	97	1208	467	2700
am:armenia_telephone_company:google_app_engine	AM	Armenia Telephone Company	Google App Engine	100	470	329	321
am:armenia_telephone_company:highwinds	AM	Armenia Telephone Company	Highwinds	99	464	630	2545
am:armenia_telephone_company:internap	AM	Armenia Telephone Company	Internap	99	692	372	1378
am:armenia_telephone_company:internode	AM	Armenia Telephone Company	Internode	100	1046	545	3758
am:armenia_telephone_company:joyent	AM	Armenia Telephone Company	Joyent	98	1389	476	1808
am:armenia_telephone_company:level3	AM	Armenia Telephone Company	Level3	100	1513	184	1142
am:armenia_telephone_company:limelight	AM	Armenia Telephone Company	Limelight	0			
am:armenia_telephone_company:msn	AM	Armenia Telephone Company	MSN	98	737	324	
am:armenia_telephone_company:maxcdn	AM	Armenia Telephone Company	MaxCDN	100	899	281	200
am:armenia_telephone_company:microsoft_azure	AM	Armenia Telephone Company	Microsoft Azure	98	1012	410	2289
am:armenia_telephone_company:ngenix	AM	Armenia Telephone Company	Ngenix	100	546	240	1154
am:armenia_telephone_company:nirvanix	AM	Armenia Telephone Company	Nirvanix	0			
am:armenia_telephone_company:qzone	AM	Armenia Telephone Company	Qzone	100	2506	676	
am:armenia_telephone_company:rackspace_cloudfiles	AM	Armenia Telephone Company	Rackspace CloudFiles	99	449	328	1783
am:armenia_telephone_company:rackspace_cloudserver	AM	Armenia Telephone Company	Rackspace CloudServer	54	1950	1887	3279
am:armenia_telephone_company:simplecdn	AM	Armenia Telephone Company	SimpleCDN	97	1094	394	2282
am:armenia_telephone_company:twitter	AM	Armenia Telephone Company	Twitter	91	1535	1059	
am:armenia_telephone_company:yacast	AM	Armenia Telephone Company	Yacast	75		184	
am:armenia_telephone_company:yahoo	AM	Armenia Telephone Company	Yahoo	100	942	416	
am:armenia_telephone_company:youtube	AM	Armenia Telephone Company	YouTube	98	638	337	
am:armenian_internet_company:aol	AM	Armenian Internet Company	AOL	100	818	257	
am:armenian_internet_company:akamai	AM	Armenian Internet Company	Akamai	100	1050	332	1726
am:armenian_internet_company:amazon_ec2_eu	AM	Armenian Internet Company	Amazon EC2 (EU)	96	1162	234	1837
am:armenian_internet_company:amazon_ec2_us	AM	Armenian Internet Company	Amazon EC2 (US)	100	467	260	1306
am:armenian_internet_company:amazon_s3_eu	AM	Armenian Internet Company	Amazon S3 (EU)	100	802	218	1168
am:armenian_internet_company:amazon_s3_us	AM	Armenian Internet Company	Amazon S3 (US)	100	682	310	2206
am:armenian_internet_company:bing	AM	Armenian Internet Company	Bing	83	732	431	
am:armenian_internet_company:bitgravity	AM	Armenian Internet Company	BitGravity	82	484	217	
am:armenian_internet_company:cdnetworks	AM	Armenian Internet Company	CDNetworks	100	273	329	118
am:armenian_internet_company:cachefly	AM	Armenian Internet Company	CacheFly	100	476	233	230
am:armenian_internet_company:chinacache	AM	Armenian Internet Company	ChinaCache	100		583	
am:armenian_internet_company:cloudfront	AM	Armenian Internet Company	Cloudfront	100		223	
am:armenian_internet_company:cotendo	AM	Armenian Internet Company	Cotendo	100	201	183	4630
am:armenian_internet_company:edgecast	AM	Armenian Internet Company	Edgecast	100	199	150	1347
am:armenian_internet_company:facebook	AM	Armenian Internet Company	Facebook	100	397	320	
am:armenian_internet_company:gogrid	AM	Armenian Internet Company	GoGrid	100	653	321	3540
am:armenian_internet_company:google_app_engine	AM	Armenian Internet Company	Google App Engine	100	468	366	2539
am:armenian_internet_company:highwinds	AM	Armenian Internet Company	Highwinds	100	387	266	1976
am:armenian_internet_company:internap	AM	Armenian Internet Company	Internap	97	403	280	1603
am:armenian_internet_company:internode	AM	Armenian Internet Company	Internode	100	1187	556	2593
am:armenian_internet_company:joyent	AM	Armenian Internet Company	Joyent	100	1031	350	1659
am:armenian_internet_company:level3	AM	Armenian Internet Company	Level3	93	883	326	438
am:armenian_internet_company:limelight	AM	Armenian Internet Company	Limelight	0			
am:armenian_internet_company:msn	AM	Armenian Internet Company	MSN	93	810	265	
am:armenian_internet_company:maxcdn	AM	Armenian Internet Company	MaxCDN	100	422	263	1093
am:armenian_internet_company:microsoft_azure	AM	Armenian Internet Company	Microsoft Azure	98	1025	524	2073
am:armenian_internet_company:ngenix	AM	Armenian Internet Company	Ngenix	95	431	270	865
am:armenian_internet_company:nirvanix	AM	Armenian Internet Company	Nirvanix	0			
am:armenian_internet_company:qzone	AM	Armenian Internet Company	Qzone	90	1918	466	
am:armenian_internet_company:rackspace_cloudfiles	AM	Armenian Internet Company	Rackspace CloudFiles	97	848	293	1800
am:armenian_internet_company:rackspace_cloudserver	AM	Armenian Internet Company	Rackspace CloudServer	50	520	961	1444
am:armenian_internet_company:simplecdn	AM	Armenian Internet Company	SimpleCDN	100	1203	375	3266
am:armenian_internet_company:twitter	AM	Armenian Internet Company	Twitter	86	557	484	
am:armenian_internet_company:yacast	AM	Armenian Internet Company	Yacast	70		269	
am:armenian_internet_company:yahoo	AM	Armenian Internet Company	Yahoo	73	1305	250	
am:armenian_internet_company:youtube	AM	Armenian Internet Company	YouTube	100	748	626	
am:bionet:aol	AM	Bionet	AOL	100	948	214	
am:bionet:amazon_ec2_eu	AM	Bionet	Amazon EC2 (EU)	100	382	1559	1915
am:bionet:amazon_ec2_us	AM	Bionet	Amazon EC2 (US)	100		170	
am:bionet:bing	AM	Bionet	Bing	100	431		
am:bionet:bitgravity	AM	Bionet	BitGravity	50		57	
am:bionet:cdnetworks	AM	Bionet	CDNetworks	100		63	
am:bionet:cachefly	AM	Bionet	CacheFly	100		454	
am:bionet:gogrid	AM	Bionet	GoGrid	50		231	
am:bionet:google_app_engine	AM	Bionet	Google App Engine	100		809	
am:bionet:highwinds	AM	Bionet	Highwinds	100		382	
am:bionet:internap	AM	Bionet	Internap	100		81	
am:bionet:internode	AM	Bionet	Internode	100		384	
am:bionet:joyent	AM	Bionet	Joyent	100		240	
am:bionet:msn	AM	Bionet	MSN	100		266	
am:bionet:rackspace_cloudfiles	AM	Bionet	Rackspace CloudFiles	100	386	116	1789
am:bionet:rackspace_cloudserver	AM	Bionet	Rackspace CloudServer	100		240	
am:bionet:simplecdn	AM	Bionet	SimpleCDN	100		182	
am:bionet:yacast	AM	Bionet	Yacast	0			
am:bionet:youtube	AM	Bionet	YouTube	100	340		
am:cornet_am_closed_joint_stock_company:aol	AM	Cornet Am Closed Joint Stock Company	AOL	50	723	299	
am:cornet_am_closed_joint_stock_company:akamai	AM	Cornet Am Closed Joint Stock Company	Akamai	100		151	
am:cornet_am_closed_joint_stock_company:amazon_ec2_eu	AM	Cornet Am Closed Joint Stock Company	Amazon EC2 (EU)	100	579	2011	1984
am:cornet_am_closed_joint_stock_company:amazon_ec2_us	AM	Cornet Am Closed Joint Stock Company	Amazon EC2 (US)	100	753	866	2086
am:cornet_am_closed_joint_stock_company:amazon_s3_eu	AM	Cornet Am Closed Joint Stock Company	Amazon S3 (EU)	100	710	818	1951
am:cornet_am_closed_joint_stock_company:amazon_s3_us	AM	Cornet Am Closed Joint Stock Company	Amazon S3 (US)	82	1782	414	3109
am:cornet_am_closed_joint_stock_company:bing	AM	Cornet Am Closed Joint Stock Company	Bing	100	1338		
am:cornet_am_closed_joint_stock_company:bitgravity	AM	Cornet Am Closed Joint Stock Company	BitGravity	100		213	
am:cornet_am_closed_joint_stock_company:cdnetworks	AM	Cornet Am Closed Joint Stock Company	CDNetworks	80	390	162	343
am:cornet_am_closed_joint_stock_company:cachefly	AM	Cornet Am Closed Joint Stock Company	CacheFly	100		747	
am:cornet_am_closed_joint_stock_company:chinacache	AM	Cornet Am Closed Joint Stock Company	ChinaCache	100	2453	813	5922
am:cornet_am_closed_joint_stock_company:cloudfront	AM	Cornet Am Closed Joint Stock Company	Cloudfront	100		415	
am:cornet_am_closed_joint_stock_company:cotendo	AM	Cornet Am Closed Joint Stock Company	Cotendo	100	396	201	372
am:cornet_am_closed_joint_stock_company:edgecast	AM	Cornet Am Closed Joint Stock Company	Edgecast	100	609	246	2860
am:cornet_am_closed_joint_stock_company:facebook	AM	Cornet Am Closed Joint Stock Company	Facebook	100	363	313	
am:cornet_am_closed_joint_stock_company:gogrid	AM	Cornet Am Closed Joint Stock Company	GoGrid	82	1080	739	2505
am:cornet_am_closed_joint_stock_company:google_app_engine	AM	Cornet Am Closed Joint Stock Company	Google App Engine	100	2610	420	995
am:cornet_am_closed_joint_stock_company:highwinds	AM	Cornet Am Closed Joint Stock Company	Highwinds	100		409	
am:cornet_am_closed_joint_stock_company:internap	AM	Cornet Am Closed Joint Stock Company	Internap	100		679	
am:cornet_am_closed_joint_stock_company:internode	AM	Cornet Am Closed Joint Stock Company	Internode	100	1172	1196	3047
am:cornet_am_closed_joint_stock_company:joyent	AM	Cornet Am Closed Joint Stock Company	Joyent	100	1099	325	1426
am:cornet_am_closed_joint_stock_company:level3	AM	Cornet Am Closed Joint Stock Company	Level3	100	699	521	2144
am:cornet_am_closed_joint_stock_company:limelight	AM	Cornet Am Closed Joint Stock Company	Limelight	0			
am:cornet_am_closed_joint_stock_company:msn	AM	Cornet Am Closed Joint Stock Company	MSN	100	660	497	
am:cornet_am_closed_joint_stock_company:maxcdn	AM	Cornet Am Closed Joint Stock Company	MaxCDN	100		3414	
am:cornet_am_closed_joint_stock_company:microsoft_azure	AM	Cornet Am Closed Joint Stock Company	Microsoft Azure	100	813	312	2488
am:cornet_am_closed_joint_stock_company:ngenix	AM	Cornet Am Closed Joint Stock Company	Ngenix	100	354	215	878
am:cornet_am_closed_joint_stock_company:nirvanix	AM	Cornet Am Closed Joint Stock Company	Nirvanix	0			
am:cornet_am_closed_joint_stock_company:rackspace_cloudfiles	AM	Cornet Am Closed Joint Stock Company	Rackspace CloudFiles	100	460	261	1551
am:cornet_am_closed_joint_stock_company:rackspace_cloudserver	AM	Cornet Am Closed Joint Stock Company	Rackspace CloudServer	100		3394	
am:cornet_am_closed_joint_stock_company:simplecdn	AM	Cornet Am Closed Joint Stock Company	SimpleCDN	100		601	
am:cornet_am_closed_joint_stock_company:twitter	AM	Cornet Am Closed Joint Stock Company	Twitter	100	3224	9719	
am:cornet_am_closed_joint_stock_company:yacast	AM	Cornet Am Closed Joint Stock Company	Yacast	25		382	
am:cornet_am_closed_joint_stock_company:yahoo	AM	Cornet Am Closed Joint Stock Company	Yahoo	50	703		
am:cornet_am_closed_joint_stock_company:youtube	AM	Cornet Am Closed Joint Stock Company	YouTube	100	805	905	
am:crossnet:akamai	AM	Crossnet	Akamai	100		125	
am:crossnet:amazon_ec2_eu	AM	Crossnet	Amazon EC2 (EU)	100		141	
am:crossnet:amazon_ec2_us	AM	Crossnet	Amazon EC2 (US)	100		156	
am:crossnet:bing	AM	Crossnet	Bing	100	2473		
am:crossnet:cdnetworks	AM	Crossnet	CDNetworks	100		63	
am:crossnet:cachefly	AM	Crossnet	CacheFly	100		296	
am:crossnet:cloudfront	AM	Crossnet	Cloudfront	100		62	
am:crossnet:cotendo	AM	Crossnet	Cotendo	100		92	
am:crossnet:edgecast	AM	Crossnet	Edgecast	100		62	
am:crossnet:facebook	AM	Crossnet	Facebook	50	168		
am:crossnet:google_app_engine	AM	Crossnet	Google App Engine	100		297	
am:crossnet:highwinds	AM	Crossnet	Highwinds	100		2402	
am:crossnet:internap	AM	Crossnet	Internap	100		250	
am:crossnet:internode	AM	Crossnet	Internode	100		733	
am:crossnet:limelight	AM	Crossnet	Limelight	0			
am:crossnet:msn	AM	Crossnet	MSN	100	1014		
am:crossnet:microsoft_azure	AM	Crossnet	Microsoft Azure	100		562	
am:crossnet:ngenix	AM	Crossnet	Ngenix	100		94	
am:crossnet:nirvanix	AM	Crossnet	Nirvanix	0			
am:crossnet:qzone	AM	Crossnet	Qzone	50	2761		
am:crossnet:rackspace_cloudserver	AM	Crossnet	Rackspace CloudServer	0			
am:crossnet:yacast	AM	Crossnet	Yacast	100		2137	
am:crossnet:youtube	AM	Crossnet	YouTube	50	520		
am:fibernet:aol	AM	Fibernet	AOL	100	618	227	
am:fibernet:akamai	AM	Fibernet	Akamai	100	547	422	1687
am:fibernet:amazon_ec2_eu	AM	Fibernet	Amazon EC2 (EU)	100	224	99	786
am:fibernet:amazon_ec2_us	AM	Fibernet	Amazon EC2 (US)	100	339	157	1265
am:fibernet:amazon_s3_eu	AM	Fibernet	Amazon S3 (EU)	94	750	203	922
am:fibernet:amazon_s3_us	AM	Fibernet	Amazon S3 (US)	100	464	161	2214
am:fibernet:bing	AM	Fibernet	Bing	100	328	203	
am:fibernet:bitgravity	AM	Fibernet	BitGravity	67	344	328	
am:fibernet:cdnetworks	AM	Fibernet	CDNetworks	100	211	63	63
am:fibernet:cachefly	AM	Fibernet	CacheFly	100	203	94	109
am:fibernet:cotendo	AM	Fibernet	Cotendo	100	125	62	1766
am:fibernet:edgecast	AM	Fibernet	Edgecast	100	133	71	516
am:fibernet:facebook	AM	Fibernet	Facebook	100	395	152	
am:fibernet:gogrid	AM	Fibernet	GoGrid	100	478	222	1956
am:fibernet:google_app_engine	AM	Fibernet	Google App Engine	100	1570	843	1170
am:fibernet:highwinds	AM	Fibernet	Highwinds	100	500	78	609
am:fibernet:internap	AM	Fibernet	Internap	100	344	62	453
am:fibernet:internode	AM	Fibernet	Internode	100	852	360	2227
am:fibernet:joyent	AM	Fibernet	Joyent	100	914	219	1196
am:fibernet:level3	AM	Fibernet	Level3	100		509	
am:fibernet:msn	AM	Fibernet	MSN	100	1744		
am:fibernet:microsoft_azure	AM	Fibernet	Microsoft Azure	89	1060	421	1156
am:fibernet:ngenix	AM	Fibernet	Ngenix	100	235	217	610
am:fibernet:nirvanix	AM	Fibernet	Nirvanix	0			
am:fibernet:qzone	AM	Fibernet	Qzone	100	5000	469	
am:fibernet:rackspace_cloudfiles	AM	Fibernet	Rackspace CloudFiles	100	348	156	988
am:fibernet:rackspace_cloudserver	AM	Fibernet	Rackspace CloudServer	13		4477	
